,Date,Time,Location,Operator,FlightNr,Route,AC Type,Registration,SerialNr,Aboard,Aboard Passangers,Aboard Crew,Fatalities,Fatalities Passangers,Fatalities Crew,Ground,Summary,CrashLong,CrashLat,StartEnd,latStart,longStart,latEnd,longEnd
2667,1973-09-30,,"Miritituba, Brazil",Aeronorte,,Itaituba - Jacareacanga,Douglas DC-3A,PT-CEV,20182,9,5,4,9,5.0,4.0,0,"The crew started the takeoff roll at a point 200m down the runway, with a runway distance remaining of 1080m. After taking off, the DC-3 climbed slowly, entered a right turn, stalled and crashed in flames.  Power loss on one or both engines, due to maintenance deficiencies or fuel contamination.",-55.96036909999999,-4.2963774,Itaituba-Jacareacanga,-4.2647341,-55.991954,-6.222221999999999,-57.75631370000001
2668,1973-10-02,23:36:00,"Magadan, Russia",Aeroflot,3932,Yakutsk - Magadan,Antonov AN-12V,CCCP-12967,9346502,10,8,2,10,8.0,2.0,0,The cargo plane struck high ground after going off course during a go-around. Crew error.,150.8127537,59.55943970000001,Yakutsk-Magadan,62.03969120000001,129.7422193,59.55943970000001,150.8127537
2669,1973-10-13,20:18:00,"Near  Domodedovo, Russia",Aeroflot,964,Tbilisi - Moscow,Tupolev TU-104B,CCCP-42486,21504,122,114,8,122,114.0,8.0,0,"After making a right turn, the aircraft plunged to earth from 1,500 ft.  Electrical failure of the compass and main gyro.",37.747817,55.44302339999999,Tbilisi-Moscow,41.7151377,44.827096,55.755826,37.6173
2670,1973-10-23,08:50:00,"Guanabara Bay, Brazil",VASP,,Rio de Janeiro - Belo Horizonte,NAMC YS-11A-211,PP-SMJ,2068,65,60,5,8,8.0,0.0,0,"The takeoff from Santos Dumont airport was aborted after a loss of power occurred before the V1 speed was reached. Due to poor braking action, emergency brakes were applied. The pilot-in-command retracted the landing gear after it was apparent an overrun was imminent. The aircraft slid into Guanabara Bay.",-43.1544605,-22.8115667,Rio de Janeiro-Belo Horizonte,-22.9068467,-43.1728965,-19.919052,-43.9386685
2671,1973-11-02,,"Villavicencio, Colombia",Lineas AÃ©reas La Urraca,,Arauca - Cucuta,Handley Page HPR-7 Herald 101,HK- 718,150,16,12,4,6,3.0,3.0,0,The aircraft crashed after diverting to Villavicencio after experiencing hydraulic problems and having to feather the No. 1engine.,-73.6285475,4.1491688,Arauca-Cucuta,6.547306,-71.0022311,7.8890971,-72.4966896
2672,1973-11-03,09:39:00,"Boston,: Massachusetts",Pan American World Airways,160,New York City - Prestwick,Boeing B-707-321C,N458PA,19368/640,3,0,3,3,0.0,3.0,0,"Smoke in the cockpit and uncontrollable fire in the cargo plane caused by spillage of nitric acid on sawdust packing in the cargo hold. The aircraft was named ""Clipper Titian.""",-71.0588801,42.3600825,New York City-Prestwick,40.7127753,-74.0059728,55.495587,-4.6142139
2673,1973-11-03,16:40:00,"Near Albuquerque,  New Mexico",National Airlines,27,"Miami, FL - San Francisco, CA",McDonnell Douglas DC-10-10,N60NA,46700/14,128,116,12,1,1.0,0.0,0,"Overspeeding of the starboard engine caused the engine to disintegrate. Pieces struck the fuselage, breaking a window, causing rapid explosive decompression and a passenger Mr. Gardner, sitting in seat 17H was sucked out of the plane.  The plane landed safely. His body was found two years later. The captain and flight engineer were experimenting with the autothrottle system by tripping the circuit breakers which supplied the instruments which measured the rotational speed of each engine's low pressure compressor. This led to engine overspeeding and destruction of the engine.",-106.650422,35.0843859,"Miami, FL-San Francisco, CA",25.7616798,-80.1917902,37.7749295,-122.4194155
2674,1973-11-17,02:00:00,"Near Quang-Ngai, South Vietnam",Air Vietnam (South Vietnam),,on - Quang Ngai,Douglas DC-3,XV-NIE,14910/26355,27,24,3,27,24.0,3.0,0,Flew into a mountain while en route. Flying under VFR in IFR conditons.,108.8044145,15.1213873,on-Quang Ngai,,,15.1213873,108.8044145
2675,1973-12-07,22:29:00,"Moscow, USSR",Aeroflot,964,Mineral Waters - Moscow,Tupolev TU-104B,CCCP-42503,21901,75,68,7,13,11.0,5.0,0,The aircraft crashed after the wing touched the ground while landing short of the runway. Crew error in not executing a missed approach.,37.6173,55.755826,Mineral Waters-Moscow,,,55.755826,37.6173
2676,1973-12-16,19:13:00,"Near Karacharovo, USSR",Aeroflot,2022,Vilnius - Moscow,Tupolev TU-124,CCCP-45061,3351406,51,45,6,51,45.0,6.0,0,Went into a sudden dive and crashed to the ground. A short circuit occurred in the elevator trim system.,40.0117441,56.0876526,Vilnius-Moscow,54.6871555,25.2796514,55.755826,37.6173
2677,1973-12-17,13:00:00,"Rome, Italy",Pan American World Airways,110,Rome - Beirut,Boeing B-707-321B,N407PA,18838/412,177,167,10,30,29.0,1.0,0,"Two phosphorus bombs were thrown into the aircraft prior to its departure. The aircraft was named ""Clipper Celestial.""",12.4963655,41.9027835,Rome-Beirut,41.9027835,12.4963655,33.8937913,35.5017767
2678,1973-12-21,,"Near Siagon, South Vietnam",Military - Vietnamese Air Force,, ,Boeing Vertol CH-47 (helilcopter),,0,20,0,0,20,0.0,0.0,0,Ammunition exploded while the aircraft was on the ground.,106.6296638,10.8230989, ,,,,
2679,1973-12-22,22:10:00,"Near Tetouan, Morocco",Royal Air Maroc,,Paris - Tanger,Sud-Aviation Caravelle VI-N,OO-SRD,069/84,106,99,7,106,99.0,7.0,0,"After missing the outer marker, the aircraft continued off course and crashed into Mt. Mellaline, 20 kms from the airport at an elevation of 2,300 feet in rain. Crew error. The pilot started his final turn too far east of the runway.",-5.3625516,35.5888995,Paris-Tanger,48.856614,2.3522219,35.7594651,-5.833954299999999
2680,1973-12-23,22:08:00,"Lvov, Ukraine, USSR",Aeroflot,,Lviv - Kiev - Kuybyshev,Tupolev TU-124,CCCP-45004,350202,17,11,6,17,11.0,6.0,0,Crashed after takeoff. Engine failure. A defective turbine blade failed resulting in violent vibration of the engine and rupturing of a fuel line and causing an in-flight fire.,24.029717,49.839683,Lviv-Kuybyshev,49.839683,24.029717,53.203772,50.1606382
2681,1973-12-28,,"Durban, South Africa",Executive Funds,, ,Douglas DC-3,ZS-DAK,1498,25,22,3,1,1.0,0.0,0,"The No.1 engine failed while the DC-3  turned onto final approach.  Shortly thereafter,  the No.2 engine also failed. The aircraft was turned towards a beach and was ditched successfully. One  non-swimming passenger  drowned.",31.0218404,-29.85868039999999, ,,,,
2682,1974-01-01,12:38:00,"Near Turin, Italy",Itavia,,Bologna - Torino,Fokker F-28 Fellowship 1000,I-TIDE,11015,42,38,4,38,35.0,3.0,0,Crashed 2 miles short of the runway upside down during an approach in fog and heavy rain.,7.686864,45.0703393,Bologna-Torino,44.494887,11.3426163,45.0703393,7.686864
2683,1974-01-06,18:05:00,"Johnstown, Pennsylvania",Air East,,"Pittsburgh, PA - Johnstown, PA",Beechcraft 99A,N125AE,U-125,17,15,2,12,11.0,1.0,0,Crashed short of the runway.  Failed to maintain flying speed. Improper IFR operation. Premature descent below safe approach slope for reasons undetermined.,-78.9219698,40.32674069999999,"Pittsburgh, PA-Johnstown, PA",40.44062479999999,-79.9958864,40.32674069999999,-78.9219698
2684,1974-01-06,,"Unduavi, Bolivia",Servicios AÃ©reos Boliviano,,San Borja - La Paz,Curtiss C-46F,CP-990,22490,4,1,3,4,1.0,3.0,0,The cargo plane hit a mountain en route.,-67.90690579999999,-16.3114921,San Borja-La Paz,-12.0954443,-76.9947088,-16.489689,-68.11929359999999
2685,1974-01-06,15:25:00,"Mukachevo, Ukraine",Aeroflot,H-75,"	Ivano-Frankovsk, Ukraine - Uzhgorod, Ukraine",Antonov AN-24V,CCCP-46357,77303405,24,18,6,24,18.0,6.0,0,The plane dove into the ground 100 meters behind the outer marker while on approach.  Icing of the horizontal stabilizer.,22.7117106,48.4493055,"	Ivano-Frankovsk, Ukraine-Uzhgorod, Ukraine",,,48.922633,24.711117
2686,1974-01-09,16:36:00,"Near Nevia, Colombia",SATENA,,Florencia - Bogota,Hawker Siddeley HS 748-260,FAC-1103,1704,31,28,3,31,28.0,3.0,0,The domestic flight crashed into Mt Gabinete about 34 km northwest of Florencia while en route to Bogota.,-75.2809001,2.9344837,Florencia-Bogota,43.7695604,11.2558136,4.710988599999999,-74.072092
2687,1974-01-10,16:30:00,"La Paz, Bolivia",TAM (Bolivia),,Santa Rose - La Paz,Douglas C-54,TAM-52,0,24,21,3,24,21.0,3.0,0,The non-scheduled passenger flight crashed while en route to La Paz. Wreckage never found.,-68.11929359999999,-16.489689,Santa Rose-La Paz,38.440429,-122.7140548,-16.489689,-68.11929359999999
2688,1974-01-17,13:15:00,"Cigorodo, Colombia",Cessnyca,,ChigorodÃ³ - MedellÃ­n,Douglas DC-3A,HK-1216,1905,14,11,3,14,11.0,3.0,0,Crashed after climbing to cruising altitude.,-76.67748449999999,7.6645455,ChigorodÃ³-MedellÃ­n,,,52.2493123,21.0331181
2689,1974-01-26,07:30:00,"Izmir, Turkey",Turkish Airlines (THY),,Izmir - Istanbul,Fokker F-28 Fellowship 1000,TC-JAO,11057,73,68,5,66,62.0,4.0,0,"The plane yawed left, pitched nose down and crashed shortly after taking off. Icing. Frost on the wings along with over rotation resulted in a stall. Crew error.",27.142826,38.423734,Izmir-Istanbul,38.423734,27.142826,41.0082376,28.9783589
2690,1974-01-30,23:41:00,"Pago Pago, American Samoa",Pan American World Airways,806,Auckland - Pago Pago,Boeing B-707-321B,N454PA,19376/661,101,91,10,97,87.0,10.0,0,"The aircraft crashed and burned while making ILS approach to Pago Pago International Airport. There was a failure of the crew to correct an excessive rate of descent causing the aircraft to fly into trees short of the runway. Windshear, sensory illusory, inadequate monitoring of flight instruments, and the failure of the crew to call out descent rate. Most aboard the aircraft were not injured by the crash but succumbed to fire and panic afterwards. The aircraft was named ""Clipper Raidant.""",-170.7020359,-14.2756319,Auckland-Pago Pago,-36.85088270000001,174.7644881,-14.2756319,-170.7020359
2691,1974-02-02,21:30:00,"Near Honolulu, HI",Pan American World Airways,,"San Francisco, CA - Honolulu, HI - Agana, Guam",Boeing B-747,N732PA,19638/3,298,279,19,1,1.0,0.0,0,A 16 month old child was asphyxiated by a seat belt while unattended.,-157.8581401,21.3098845,"San Francisco, CA-Agana, Guam",37.7749295,-122.4194155,13.4762824,144.7502228
2692,1974-02-09,17:30:00,"Near Souda, Crete",Military - West German Air Force,, ,Transall C-160D,50-63,0,40,35,5,35,30.0,5.0,0,"The twin-engine turboprop hit a mountain at an elevation of 5,000 ft. during an ILS approach.",24.0742105,35.4874818, ,,,,
2693,1974-02-22,,"Baltimore, Maryland",Delta Air Lines,523,Baltimore - Atlanta,Mc Donnell Dougals DC-9,,0,15,10,5,1,0.0,1.0,0,"An out of work Pennsylvania salesman, Samuel Byck attempted to hijack Flight 523. His plans were to fly the plane into the White House and kill president Richard Nixon. He killed a security guard to get on board. He then shot and killed the copilot and seriously wounded the pilot. He was wounded  by a security guard and soon after killed himself. The plane never left the ground.",-76.6121893,39.2903848,Baltimore-Atlanta,39.2903848,-76.6121893,33.7489954,-84.3879824
2694,1974-02-23,,"San Francisco de Moxos,  Bolivia",SAVCO,,Trinidad - Oruro,Curtiss C-46A-45-CU,CP-1052,30195,7,4,3,7,4.0,3.0,0,Severe turbulence possibly caused the failure of ropes securing cargo. The center of gravity shifted causing a loss of control. The wreckage was found 2 days later.,-65.3539883,-15.4131616,Trinidad-Oruro,10.691803,-61.222503,-17.9716723,-67.0931378
2695,1974-03-03,11:41:00,"Near Ermenonville, France",Turkish Airlines (THY),981,Paris - London,McDonnell Douglas DC-10-10,TC-JAV,46704/29,346,335,11,346,335.0,11.0,0,"The aircraft crashed shortly after takeoff from Orly Airport in Paris, France. Climbing through FL110 the aircraft lost the rear cargo door, resulting in explosive decompression and damage to the cabin floor and control cables. The aircraft lost control and crashed in a forest at a high rate of speed. The service subcontractor and the flight engineer neglected to check the locking mechanism through a recently installed viewport to verify the door was latched properly. In addition, although a service bulletin stipulated that the locking pin should be extended, it was mistakenly shortened causing the latch to release after the cabin was pressurized. On June 12, 1972, an American Airlines DC-10 lost its cargo door shortly after taking off from Detroit ,Michigan. Using mainly engine thrust the crew was able to land safely. The cause was a defect in the latching mechanism on the door.",2.697813,49.127692,Paris-London,48.856614,2.3522219,51.5072178,-0.1275862
2696,1974-03-08,,"Hanoi, Vietnam",Pathet Lao Airlines,,Saigon - Hanoi,Antonov An-24,XW-TCA,87304508,18,15,3,18,15.0,3.0,0,"Fifiteen journalists aboard for an Asian tour. On approach to Hanoi Airport, the aircraft crashed for unknown reasons.",105.8341598,21.0277644,Saigon-Hanoi,10.8230989,106.6296638,21.0277644,105.8341598
2697,1974-03-13,19:28:00,"Bishop, California",Sierra Pacific Airlines,802,Bishop - Burbank,Convair CV-440,N4819C,138,36,32,4,36,32.0,4.0,0,"The aircraft crashed into Poleta Ridge, in the foothills of  the White Mountains at 6,100 ft.  The Wolper Productions Inc. movie crew was being flown from Bishop to Burbank. The flight was being conducted under VFR conditions. It could not be determined why the crew did not maintain a safe distance from hazardous terrain.",-118.3996636,37.3614238,Bishop-Burbank,,,34.1808392,-118.3089661
2698,1974-03-15,08:07:00,"Tehran, Iran",Sterling Airways,,Tehran - Kobenhavn,Aerospatiale Caravelle 10B3,OY-STK,266,96,92,4,15,15.0,0.0,0,Collapse of right main landing gear while taxing ruptured the wing fuel tank causing a fire.,51.3346954,35.7218583,Tehran-Kobenhavn,35.7218583,51.3346954,55.6760968,12.5683371
2699,1974-04-04,02:35:00,"Francistown, Botswana",Wenela Air Services,,Francistown - Malawi,Douglas DC-4,A2-ZER,27242,84,80,4,78,75.0,3.0,0,The aircraft crashed into trees and burst into flames after the engines overheated resulting in loss of power. The plane was carrying gold miners. Fuel contamination. Jet A fuel contaminated the aviation gasoline.,27.5143603,-21.1661005,Francistown-Malawi,-21.1661005,27.5143603,-13.254308,34.301525
2700,1974-04-22,15:26:00,"Grogak, Bali, Indonesia",Pan American World Airways,812,"Hong Kong - Bali, Indonesia - Sydney, Austrailia",Boeing B-707-321C,N446PA,19268/544,107,96,11,107,96.0,11.0,0,"The aircraft was on a flight from Hong Kong to Denpassar, Bali.  While on approach, the plane crashed into Mt. Mesehe at 4,000 ft. killing all aboard. Premature execution of a right hand turn to join the 263 degrees outbound track which was based on the indication given by only one of the ADFs while the other one was still in steady condition. External or internal interference causing an incorrect indication from the automatic direction finder. The aircraft was named ""Clipper Climax.""",114.790497,-8.191286999999999,"Hong Kong-Sydney, Austrailia",22.3193039,114.1693611,-33.8688197,151.2092955
2701,1974-04-27,18:07:00,"Near Leningrad, USSR",Aeroflot,,Leningrad - Zaporozhye,Ilyushin IL-18B,CCCP-75559,184007703,109,102,7,109,102.0,7.0,0,The aircraft crashed after report of a heavy vibration and fire in the No. 4 engine. Structural failure of turbine disc in No. 4 the engine.,30.3609097,59.9310584,Leningrad-Zaporozhye,59.9310584,30.3609097,47.8388,35.139567
2702,1974-04-30,13:47:00,"Galveston, Texas",Houston Metro Airlines,,"Galveston, TX - Houston, TX",Beechcraft 99,N853SA,U-41,12,10,2,6,5.0,1.0,0,Crashed during takeoff. Inadequate preflight preparation and planning. Lack of familarity with aircraft.  Misused  flaps. Gust lock engaged.,-94.7976958,29.3013479,"Galveston, TX-Houston, TX",29.3013479,-94.7976958,29.7604267,-95.3698028
2703,1974-05-02,19:30:00,"Banos, Ecuador",Aero Taxis Equatorianos,,Pastaza - Ambato,Douglas C-47,HC-AUC,0,24,21,3,22,19.0,3.0,0,Struck a mountain shortly after takeoff. Failure to climb to the minimum safety altitude. Overconfidence of the crew. Distraction by a tourist guide in the cockpit.,-78.42687579999999,-1.3928344,Pastaza-Ambato,-1.4882265,-78.00310569999999,-1.2543408,-78.62285039999999
